ID,DIET_FORMULA,INTAKE_GR,DATE,COMMENTS,delta_measurement,corrected_intake_gr,DIET,KCAL_G,corrected_intake_kcal,SEX,COHORT,STRAIN,AIM,GROUP,DRUG,SABLE_DAY,SABLE
3720,D12450Ki,2.45,2025-06-05,DAY_1_SABLE,1,2.45,LFD,3.82,9.359,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_16,BW maintenance
3721,D12450Ki,2.82,2025-06-05,DAY_1_SABLE,1,2.82,LFD,3.82,10.7724,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_16,BW maintenance
3722,D12450Ki,3,2025-06-05,DAY_7_ACC_SABLE,1,3,LFD,3.82,11.46,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3727,D12450Ki,2.61,2025-06-05,DAY_2_ACC_SABLE,1,2.61,LFD,3.82,9.970199999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,2.63,2025-06-05,DAY_2_ACC_SABLE,1,2.63,LFD,3.82,10.0466,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,3.05,2025-06-05,DAY_2_ACC_SABLE,1,3.05,LFD,3.82,11.650999999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,5.139999999999997,2025-06-06,NA,2,2.5699999999999985,LFD,3.82,9.817399999999994,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,7.23,2025-06-06,NA,2,3.615,LFD,3.82,13.8093,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,3.55,2025-06-06,NA,1,3.55,LFD,3.82,13.560999999999998,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,2.95,2025-06-06,NA,1,2.95,LFD,3.82,11.269,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,5.149999999999999,2025-06-06,NA,2,2.5749999999999993,LFD,3.82,9.836499999999996,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,5.830000000000002,2025-06-06,NA,2,2.915000000000001,LFD,3.82,11.135300000000004,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,4,2025-06-06,DAY_2_SABLE,1,4,LFD,3.82,15.28,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_17,BW maintenance
3716,D12450Ki,5.179999999999978,2025-06-06,DAY_2_SABLE,1,5.179999999999978,LFD,3.82,19.787599999999916,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,SABLE_DAY_17,BW maintenance
3719,D12450Ki,4.929999999999978,2025-06-06,DAY_2_SABLE,1,4.929999999999978,LFD,3.82,18.83259999999992,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,SABLE_DAY_17,BW maintenance
3720,D12450Ki,2.8,2025-06-06,DAY_2_SABLE,1,2.8,LFD,3.82,10.696,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_17,BW maintenance
3721,D12450Ki,3.16,2025-06-06,DAY_2_SABLE,1,3.16,LFD,3.82,12.0712,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_17,BW maintenance
3722,D12450Ki,3.35,2025-06-06,DAY_8_ACC_SABLE,1,3.35,LFD,3.82,12.797,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,6.190000000000026,2025-06-06,DAY_3_ACC_SABLE,2,3.095000000000013,LFD,3.82,11.822900000000049,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,2.77,2025-06-06,DAY_3_ACC_SABLE,1,2.77,LFD,3.82,10.5814,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,2.79,2025-06-06,DAY_3_ACC_SABLE,1,2.79,LFD,3.82,10.6578,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.97,2025-06-06,DAY_3_ACC_SABLE,1,2.97,LFD,3.82,11.3454,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3708,D12450Ki,3.58,2025-06-07,NA,1,3.58,LFD,3.82,13.6756,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.02,2025-06-07,NA,1,3.02,LFD,3.82,11.5364,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,4.03,2025-06-07,DAY_3_SABLE,1,4.03,LFD,3.82,15.3946,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_18,BW maintenance
3720,D12450Ki,2.77,2025-06-07,DAY_3_SABLE,1,2.77,LFD,3.82,10.5814,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_18,BW maintenance
3721,D12450Ki,3.22,2025-06-07,DAY_3_SABLE,1,3.22,LFD,3.82,12.3004,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_18,BW maintenance
3722,D12450Ki,3.43,2025-06-07,DAY_9_ACC_SABLE,1,3.43,LFD,3.82,13.1026,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3727,D12450Ki,2.83,2025-06-07,DAY_4_ACC_SABLE,1,2.83,LFD,3.82,10.8106,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,2.83,2025-06-07,DAY_4_ACC_SABLE,1,2.83,LFD,3.82,10.8106,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.98,2025-06-07,DAY_4_ACC_SABLE,1,2.98,LFD,3.82,11.3836,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3708,D12450Ki,3.64,2025-06-08,NA,1,3.64,LFD,3.82,13.9048,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.21,2025-06-08,NA,1,3.21,LFD,3.82,12.2622,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,3.84,2025-06-08,DAY_4_SABLE,1,3.84,LFD,3.82,14.6688,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_19,BW maintenance
3716,D12450Ki,10.53,2025-06-08,DAY_4_SABLE,2,5.265000000000001,LFD,3.82,20.1123,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,SABLE_DAY_19,BW maintenance
3719,D12450Ki,10.45999999999998,2025-06-08,DAY_4_SABLE,2,5.22999999999999,LFD,3.82,19.97859999999996,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,SABLE_DAY_19,BW maintenance
3720,D12450Ki,2.8,2025-06-08,DAY_4_SABLE,1,2.8,LFD,3.82,10.696,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_19,BW maintenance
3721,D12450Ki,3.02,2025-06-08,NA,1,3.02,LFD,3.82,11.5364,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_19,BW maintenance
3722,D12450Ki,3.23,2025-06-08,DAY_10_ACC_SABLE,1,3.23,LFD,3.82,12.3386,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3727,D12450Ki,2.8,2025-06-08,DAY_5_ACC_SABLE,1,2.8,LFD,3.82,10.696,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,2.64,2025-06-08,DAY_5_ACC_SABLE,1,2.64,LFD,3.82,10.0848,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,3.05,2025-06-08,DAY_5_ACC_SABLE,1,3.05,LFD,3.82,11.650999999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,10.37,2025-06-09,NA,3,3.4566666666666666,LFD,3.82,13.204466666666663,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,15.06,2025-06-09,NA,3,5.0200000000000005,LFD,3.82,19.1764,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,3.6,2025-06-09,NA,1,3.6,LFD,3.82,13.752,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.25,2025-06-09,NA,1,3.25,LFD,3.82,12.415,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,9.93,2025-06-09,NA,3,3.3100000000000005,LFD,3.82,12.6442,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,11.910000000000002,2025-06-09,NA,3,3.9700000000000006,LFD,3.82,15.165400000000002,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,3.75,2025-06-09,NA,1,3.75,LFD,3.82,14.325,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,3.660000000000004,2025-06-09,NA,1,3.660000000000004,LFD,3.82,13.981200000000014,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,3,2025-06-09,NA,1,3,LFD,3.82,11.46,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,2.75,2025-06-09,NA,1,2.75,LFD,3.82,10.505,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,3.04,2025-06-09,NA,1,3.04,LFD,3.82,11.6128,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,3.18,2025-06-09,DAY_1_SABLE,1,3.18,LFD,3.82,12.1476,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_16,BW maintenance
3726,D12450Ki,10.949999999999989,2025-06-09,DAY_1_SABLE,3,3.649999999999997,LFD,3.82,13.942999999999984,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,SABLE_DAY_16,BW maintenance
3727,D12450Ki,2.84,2025-06-09,DAY_1_SABLE,1,2.84,LFD,3.82,10.8488,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_16,BW maintenance
3728,D12450Ki,2.65,2025-06-09,DAY_1_SABLE,1,2.65,LFD,3.82,10.123,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_16,BW maintenance
3729,D12450Ki,3.04,2025-06-09,DAY_6_ACC_SABLE,1,3.04,LFD,3.82,11.6128,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3708,D12450Ki,3.56,2025-06-10,NA,1,3.56,LFD,3.82,13.5992,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.21,2025-06-10,NA,1,3.21,LFD,3.82,12.2622,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,3.77,2025-06-10,NA,1,3.77,LFD,3.82,14.4014,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,2.82,2025-06-10,NA,1,2.82,LFD,3.82,10.7724,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.99,2025-06-10,NA,1,2.99,LFD,3.82,11.4218,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,3.23,2025-06-10,DAY_2_SABLE,1,3.23,LFD,3.82,12.3386,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_17,BW maintenance
3727,D12450Ki,2.79,2025-06-10,DAY_2_SABLE,1,2.79,LFD,3.82,10.6578,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_17,BW maintenance
3728,D12450Ki,2.64,2025-06-10,DAY_2_SABLE,1,2.64,LFD,3.82,10.0848,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_17,BW maintenance
3729,D12450Ki,3,2025-06-10,DAY_7_ACC_SABLE,1,3,LFD,3.82,11.46,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,6.970000000000002,2025-06-11,NA,2,3.485000000000001,LFD,3.82,13.312700000000005,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,7.34,2025-06-11,NA,2,3.67,LFD,3.82,14.0194,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,3.83,2025-06-11,NA,1,3.83,LFD,3.82,14.6306,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.64,2025-06-11,NA,1,3.64,LFD,3.82,13.9048,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,5.640000000000001,2025-06-11,NA,2,2.8200000000000003,LFD,3.82,10.7724,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,8.809999999999999,2025-06-11,NA,2,4.404999999999999,LFD,3.82,16.827099999999998,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,3.85,2025-06-11,NA,1,3.85,LFD,3.82,14.707,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,7,2025-06-11,NA,2,3.5,LFD,3.82,13.37,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,5.109999999999999,2025-06-11,NA,2,2.5549999999999997,LFD,3.82,9.760099999999998,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,3.23,2025-06-11,NA,1,3.23,LFD,3.82,12.3386,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,3.42,2025-06-11,NA,1,3.42,LFD,3.82,13.0644,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.86,2025-06-11,DAY_3_SABLE,1,2.86,LFD,3.82,10.925199999999998,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_18,BW maintenance
3727,D12450Ki,2.66,2025-06-11,DAY_3_SABLE,1,2.66,LFD,3.82,10.1612,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_18,BW maintenance
3728,D12450Ki,2.84,2025-06-11,DAY_3_SABLE,1,2.84,LFD,3.82,10.8488,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_18,BW maintenance
3729,D12450Ki,3,2025-06-11,DAY_8_ACC_SABLE,1,3,LFD,3.82,11.46,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,3.849999999999998,2025-06-12,DAY_1_INJECTIONS,1,3.849999999999998,LFD,3.82,14.706999999999992,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,4.109999999999999,2025-06-12,DAY_1_INJECTIONS,1,4.109999999999999,LFD,3.82,15.700199999999995,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,3.78,2025-06-12,DAY_1_INJECTIONS,1,3.78,LFD,3.82,14.4396,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.6,2025-06-12,NA,1,3.6,LFD,3.82,13.752,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,3.8,2025-06-12,NA,1,3.8,LFD,3.82,14.515999999999998,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,3.16,2025-06-12,NA,1,3.16,LFD,3.82,12.0712,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,3.38,2025-06-12,NA,1,3.38,LFD,3.82,12.911599999999998,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.77,2025-06-12,DAY_4_SABLE,1,2.77,LFD,3.82,10.5814,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_19,BW maintenance
3726,D12450Ki,14.95999999999998,2025-06-12,DAY_4_SABLE,3,4.98666666666666,LFD,3.82,19.04906666666664,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,SABLE_DAY_19,BW maintenance
3727,D12450Ki,2.65,2025-06-12,DAY_4_SABLE,1,2.65,LFD,3.82,10.123,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_19,BW maintenance
3728,D12450Ki,2.8,2025-06-12,DAY_4_SABLE,1,2.8,LFD,3.82,10.696,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_19,BW maintenance
3729,D12450Ki,3.02,2025-06-12,DAY_9_ACC_SABLE,1,3.02,LFD,3.82,11.5364,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,2.3500000000000014,2025-06-13,NA,1,2.3500000000000014,LFD,3.82,8.977000000000006,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,3.459999999999999,2025-06-13,NA,1,3.459999999999999,LFD,3.82,13.217199999999997,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,4.8699999999999974,2025-06-13,NA,1,4.8699999999999974,LFD,3.82,18.60339999999999,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.81,2025-06-13,DAY_1_INJECTIONS,1,3.81,LFD,3.82,14.5542,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,7.540000000000001,2025-06-13,DAY_1_INJECTIONS,2,3.770000000000001,LFD,3.82,14.4014,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,9.240000000000002,2025-06-13,NA,2,4.620000000000001,LFD,3.82,17.648400000000002,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,3.57,2025-06-13,NA,1,3.57,LFD,3.82,13.6374,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,10.259999999999998,2025-06-13,NA,2,5.129999999999999,LFD,3.82,19.596599999999995,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,8.71,2025-06-13,NA,2,4.355,LFD,3.82,16.636100000000003,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,3.18,2025-06-13,NA,1,3.18,LFD,3.82,12.1476,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,3.44,2025-06-13,NA,1,3.44,LFD,3.82,13.1408,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.6,2025-06-13,NA,1,2.6,LFD,3.82,9.932,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,4.299999999999997,2025-06-13,NA,1,4.299999999999997,LFD,3.82,16.425999999999988,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,2.75,2025-06-13,NA,1,2.75,LFD,3.82,10.505,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,2.81,2025-06-13,NA,1,2.81,LFD,3.82,10.7342,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,3.38,2025-06-13,DAY_1_SABLE,1,3.38,LFD,3.82,12.911599999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_16,BW maintenance
3714,D12450Ki,3.64,2025-06-14,NA,1,3.64,LFD,3.82,13.9048,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,3.16,2025-06-14,NA,1,3.16,LFD,3.82,12.0712,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,3.4,2025-06-14,NA,1,3.4,LFD,3.82,12.988,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.41,2025-06-14,NA,1,2.41,LFD,3.82,9.2062,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3727,D12450Ki,2.82,2025-06-14,NA,1,2.82,LFD,3.82,10.7724,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,2.85,2025-06-14,NA,1,2.85,LFD,3.82,10.887,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,3.37,2025-06-14,DAY_2_SABLE,1,3.37,LFD,3.82,12.8734,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_17,BW maintenance
3714,D12450Ki,3.4,2025-06-15,NA,1,3.4,LFD,3.82,12.988,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,3.46,2025-06-15,NA,1,3.46,LFD,3.82,13.2172,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,3.63,2025-06-15,NA,1,3.63,LFD,3.82,13.866599999999998,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.85,2025-06-15,NA,1,2.85,LFD,3.82,10.887,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3727,D12450Ki,3.06,2025-06-15,NA,1,3.06,LFD,3.82,11.6892,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,3.01,2025-06-15,NA,1,3.01,LFD,3.82,11.4982,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,3.4,2025-06-15,DAY_3_SABLE,1,3.4,LFD,3.82,12.988,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_18,BW maintenance
3706,D12450Ki,10.259999999999998,2025-06-16,NA,3,3.4199999999999995,LFD,3.82,13.064399999999996,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,12.3,2025-06-16,NA,3,4.1000000000000005,LFD,3.82,15.662,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,13.13,2025-06-16,NA,3,4.376666666666667,LFD,3.82,16.718866666666667,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,13.599999999999998,2025-06-16,NA,3,4.533333333333332,LFD,3.82,17.31733333333333,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,8.700000000000001,2025-06-16,NA,3,2.9000000000000004,LFD,3.82,11.078,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,14.14,2025-06-16,NA,3,4.713333333333334,LFD,3.82,18.004933333333334,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,3.41,2025-06-16,NA,1,3.41,LFD,3.82,13.0262,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,13.44,2025-06-16,NA,3,4.48,LFD,3.82,17.1136,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,13.25,2025-06-16,NA,3,4.416666666666667,LFD,3.82,16.871666666666666,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,3.41,2025-06-16,NA,1,3.41,LFD,3.82,13.0262,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,3.65,2025-06-16,NA,1,3.65,LFD,3.82,13.943,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.85,2025-06-16,NA,1,2.85,LFD,3.82,10.887,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,10.919999999999998,2025-06-16,NA,3,3.6399999999999992,LFD,3.82,13.904799999999996,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,3,2025-06-16,NA,1,3,LFD,3.82,11.46,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,3.04,2025-06-16,NA,1,3.04,LFD,3.82,11.6128,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,3.41,2025-06-16,DAY_4_SABLE,1,3.41,LFD,3.82,13.0262,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_19,BW maintenance
3714,D12450Ki,3.39,2025-06-17,NA,1,3.39,LFD,3.82,12.9498,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,3.43,2025-06-17,NA,1,3.43,LFD,3.82,13.1026,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,3.64,2025-06-17,NA,1,3.64,LFD,3.82,13.9048,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.85,2025-06-17,NA,1,2.85,LFD,3.82,10.887,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3727,D12450Ki,3.03,2025-06-17,NA,1,3.03,LFD,3.82,11.574599999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,3.03,2025-06-17,NA,1,3.03,LFD,3.82,11.574599999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,3.43,2025-06-17,NA,1,3.43,LFD,3.82,13.1026,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,6.379999999999999,2025-06-18,DAY_1_ACC_SABLE,2,3.1899999999999995,LFD,3.82,12.185799999999997,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,6.91,2025-06-18,DAY_1_ACC_SABLE,2,3.455,LFD,3.82,13.1981,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,8.14,2025-06-18,DAY_1_ACC_SABLE,2,4.07,LFD,3.82,15.5474,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
